date,price,gpu_name
2023-10-21,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-22,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-23,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-24,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-25,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-26,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-27,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-28,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-29,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-30,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-10-31,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-01,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-02,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-03,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-04,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-05,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-06,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-07,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-08,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-09,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-10,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-11,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-12,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-13,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-14,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-15,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-16,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-17,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-18,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-19,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-20,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-21,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-22,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-23,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-24,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-25,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-26,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-27,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
2023-11-28,,XFX Speedster SWFT 210 Core Radeon RX 7700 XT 12 GB Video Card (RX-77TSWFTFP) - PCPartPicker
